,CBSAMET_KEY,CBSAMET_NAME,INCOME,SIZE1,Count,Income_Class
312,10740,"Albuquerque, NM Metro",Unknown Income,1 Member HH,2,None
313,10740,"Albuquerque, NM Metro","Income $100,000 - $124,999",2 Member HH,9654,Upper
314,10740,"Albuquerque, NM Metro","Income $125,000 - $149,999",2 Member HH,5503,Upper
315,10740,"Albuquerque, NM Metro","Income $15,000 - $24,999",2 Member HH,14375,Lower
316,10740,"Albuquerque, NM Metro","Income $150,000 - $174,999",2 Member HH,3498,Upper
317,10740,"Albuquerque, NM Metro","Income $175,000 - $199,999",2 Member HH,2030,Upper
318,10740,"Albuquerque, NM Metro","Income $200,000 - $249,999",2 Member HH,1862,Upper
319,10740,"Albuquerque, NM Metro","Income $25,000 - $34,999",2 Member HH,12664,Lower
320,10740,"Albuquerque, NM Metro","Income $250,000+",2 Member HH,2442,Upper
321,10740,"Albuquerque, NM Metro","Income $35,000 - $49,999",2 Member HH,20700,Middle
322,10740,"Albuquerque, NM Metro","Income $50,000 - $74,999",2 Member HH,22593,Middle
323,10740,"Albuquerque, NM Metro","Income $75,000 - $99,999",2 Member HH,14538,Middle
324,10740,"Albuquerque, NM Metro","Income <$15,000",2 Member HH,16729,Lower
325,10740,"Albuquerque, NM Metro","Income $100,000 - $124,999",3 Member HH,4768,Middle
326,10740,"Albuquerque, NM Metro","Income $125,000 - $149,999",3 Member HH,2250,Upper
327,10740,"Albuquerque, NM Metro","Income $15,000 - $24,999",3 Member HH,4135,Lower
328,10740,"Albuquerque, NM Metro","Income $150,000 - $174,999",3 Member HH,1222,Upper
329,10740,"Albuquerque, NM Metro","Income $175,000 - $199,999",3 Member HH,894,Upper
330,10740,"Albuquerque, NM Metro","Income $200,000 - $249,999",3 Member HH,790,Upper
331,10740,"Albuquerque, NM Metro","Income $25,000 - $34,999",3 Member HH,4004,Lower
332,10740,"Albuquerque, NM Metro","Income $250,000+",3 Member HH,1054,Upper
333,10740,"Albuquerque, NM Metro","Income $35,000 - $49,999",3 Member HH,5688,Lower
334,10740,"Albuquerque, NM Metro","Income $50,000 - $74,999",3 Member HH,9971,Middle
335,10740,"Albuquerque, NM Metro","Income $75,000 - $99,999",3 Member HH,8061,Middle
336,10740,"Albuquerque, NM Metro","Income <$15,000",3 Member HH,3471,Lower
337,10740,"Albuquerque, NM Metro","Income $100,000 - $124,999",4 Member HH,2964,Middle
338,10740,"Albuquerque, NM Metro","Income $125,000 - $149,999",4 Member HH,1542,Middle
339,10740,"Albuquerque, NM Metro","Income $15,000 - $24,999",4 Member HH,2179,Lower
340,10740,"Albuquerque, NM Metro","Income $150,000 - $174,999",4 Member HH,774,Upper
341,10740,"Albuquerque, NM Metro","Income $175,000 - $199,999",4 Member HH,615,Upper
342,10740,"Albuquerque, NM Metro","Income $200,000 - $249,999",4 Member HH,430,Upper
343,10740,"Albuquerque, NM Metro","Income $25,000 - $34,999",4 Member HH,2069,Lower
344,10740,"Albuquerque, NM Metro","Income $250,000+",4 Member HH,603,Upper
345,10740,"Albuquerque, NM Metro","Income $35,000 - $49,999",4 Member HH,2474,Lower
346,10740,"Albuquerque, NM Metro","Income $50,000 - $74,999",4 Member HH,6041,Middle
347,10740,"Albuquerque, NM Metro","Income $75,000 - $99,999",4 Member HH,5605,Middle
348,10740,"Albuquerque, NM Metro","Income <$15,000",4 Member HH,1596,Lower
349,10740,"Albuquerque, NM Metro","Income $100,000 - $124,999",5+ Member HH,4237,Middle
350,10740,"Albuquerque, NM Metro","Income $125,000 - $149,999",5+ Member HH,2079,Middle
351,10740,"Albuquerque, NM Metro","Income $15,000 - $24,999",5+ Member HH,2410,Lower
352,10740,"Albuquerque, NM Metro","Income $150,000 - $174,999",5+ Member HH,878,Middle
353,10740,"Albuquerque, NM Metro","Income $175,000 - $199,999",5+ Member HH,709,Upper
354,10740,"Albuquerque, NM Metro","Income $200,000 - $249,999",5+ Member HH,606,Upper
355,10740,"Albuquerque, NM Metro","Income $25,000 - $34,999",5+ Member HH,2356,Lower
356,10740,"Albuquerque, NM Metro","Income $250,000+",5+ Member HH,698,Upper
357,10740,"Albuquerque, NM Metro","Income $35,000 - $49,999",5+ Member HH,2422,Lower
358,10740,"Albuquerque, NM Metro","Income $50,000 - $74,999",5+ Member HH,7623,Middle
359,10740,"Albuquerque, NM Metro","Income $75,000 - $99,999",5+ Member HH,7841,Middle
360,10740,"Albuquerque, NM Metro","Income <$15,000",5+ Member HH,1691,Lower
361,10780,"Alexandria, LA Metro","Income $100,000 - $124,999",1 Member HH,818,Upper
362,10780,"Alexandria, LA Metro","Income $125,000 - $149,999",1 Member HH,583,Upper
363,10780,"Alexandria, LA Metro","Income $15,000 - $24,999",1 Member HH,3171,Lower
364,10780,"Alexandria, LA Metro","Income $150,000 - $174,999",1 Member HH,394,Upper
365,10780,"Alexandria, LA Metro","Income $175,000 - $199,999",1 Member HH,46,Upper
366,10780,"Alexandria, LA Metro","Income $200,000 - $249,999",1 Member HH,188,Upper
367,10780,"Alexandria, LA Metro","Income $25,000 - $34,999",1 Member HH,2530,Middle
368,10780,"Alexandria, LA Metro","Income $250,000+",1 Member HH,373,Upper
369,10780,"Alexandria, LA Metro","Income $35,000 - $49,999",1 Member HH,2722,Middle
370,10780,"Alexandria, LA Metro","Income $50,000 - $74,999",1 Member HH,2213,Middle
371,10780,"Alexandria, LA Metro","Income $75,000 - $99,999",1 Member HH,863,Upper
372,10780,"Alexandria, LA Metro","Income <$15,000",1 Member HH,4094,Lower
373,10780,"Alexandria, LA Metro","Income $100,000 - $124,999",2 Member HH,1500,Upper
374,10780,"Alexandria, LA Metro","Income $125,000 - $149,999",2 Member HH,898,Upper
375,10780,"Alexandria, LA Metro","Income $15,000 - $24,999",2 Member HH,3375,Lower
376,10780,"Alexandria, LA Metro","Income $150,000 - $174,999",2 Member HH,587,Upper
377,10780,"Alexandria, LA Metro","Income $175,000 - $199,999",2 Member HH,146,Upper
378,10780,"Alexandria, LA Metro","Income $200,000 - $249,999",2 Member HH,255,Upper
379,10780,"Alexandria, LA Metro","Income $25,000 - $34,999",2 Member HH,2770,Lower
380,10780,"Alexandria, LA Metro","Income $250,000+",2 Member HH,428,Upper
381,10780,"Alexandria, LA Metro","Income $35,000 - $49,999",2 Member HH,3724,Middle
382,10780,"Alexandria, LA Metro","Income $50,000 - $74,999",2 Member HH,3644,Middle
383,10780,"Alexandria, LA Metro","Income $75,000 - $99,999",2 Member HH,1818,Middle
384,10780,"Alexandria, LA Metro","Income <$15,000",2 Member HH,4864,Lower
385,10780,"Alexandria, LA Metro","Income $100,000 - $124,999",3 Member HH,650,Middle
386,10780,"Alexandria, LA Metro","Income $125,000 - $149,999",3 Member HH,319,Upper
387,10780,"Alexandria, LA Metro","Income $15,000 - $24,999",3 Member HH,997,Lower
388,10780,"Alexandria, LA Metro","Income $150,000 - $174,999",3 Member HH,145,Upper
389,10780,"Alexandria, LA Metro","Income $175,000 - $199,999",3 Member HH,49,Upper
390,10780,"Alexandria, LA Metro","Income $200,000 - $249,999",3 Member HH,89,Upper
391,10780,"Alexandria, LA Metro","Income $25,000 - $34,999",3 Member HH,867,Lower
392,10780,"Alexandria, LA Metro","Income $250,000+",3 Member HH,142,Upper
393,10780,"Alexandria, LA Metro","Income $35,000 - $49,999",3 Member HH,1050,Middle
394,10780,"Alexandria, LA Metro","Income $50,000 - $74,999",3 Member HH,1914,Middle
395,10780,"Alexandria, LA Metro","Income $75,000 - $99,999",3 Member HH,1250,Middle
396,10780,"Alexandria, LA Metro","Income <$15,000",3 Member HH,721,Lower
397,10780,"Alexandria, LA Metro","Income $100,000 - $124,999",4 Member HH,461,Middle
398,10780,"Alexandria, LA Metro","Income $125,000 - $149,999",4 Member HH,238,Middle
399,10780,"Alexandria, LA Metro","Income $15,000 - $24,999",4 Member HH,470,Lower
400,10780,"Alexandria, LA Metro","Income $150,000 - $174,999",4 Member HH,101,Upper
401,10780,"Alexandria, LA Metro","Income $175,000 - $199,999",4 Member HH,44,Upper
402,10780,"Alexandria, LA Metro","Income $200,000 - $249,999",4 Member HH,53,Upper
403,10780,"Alexandria, LA Metro","Income $25,000 - $34,999",4 Member HH,467,Lower
404,10780,"Alexandria, LA Metro","Income $250,000+",4 Member HH,91,Upper
405,10780,"Alexandria, LA Metro","Income $35,000 - $49,999",4 Member HH,496,Lower
406,10780,"Alexandria, LA Metro","Income $50,000 - $74,999",4 Member HH,1330,Middle
407,10780,"Alexandria, LA Metro","Income $75,000 - $99,999",4 Member HH,956,Middle
408,10780,"Alexandria, LA Metro","Income <$15,000",4 Member HH,339,Lower
409,10780,"Alexandria, LA Metro","Income $100,000 - $124,999",5+ Member HH,733,Middle
410,10780,"Alexandria, LA Metro","Income $125,000 - $149,999",5+ Member HH,393,Middle
411,10780,"Alexandria, LA Metro","Income $15,000 - $24,999",5+ Member HH,681,Lower
412,10780,"Alexandria, LA Metro","Income $150,000 - $174,999",5+ Member HH,137,Upper
413,10780,"Alexandria, LA Metro","Income $175,000 - $199,999",5+ Member HH,65,Upper
414,10780,"Alexandria, LA Metro","Income $200,000 - $249,999",5+ Member HH,87,Upper
415,10780,"Alexandria, LA Metro","Income $25,000 - $34,999",5+ Member HH,597,Lower
416,10780,"Alexandria, LA Metro","Income $250,000+",5+ Member HH,95,Upper
417,10780,"Alexandria, LA Metro","Income $35,000 - $49,999",5+ Member HH,607,Lower
418,10780,"Alexandria, LA Metro","Income $50,000 - $74,999",5+ Member HH,2017,Middle
419,10780,"Alexandria, LA Metro","Income $75,000 - $99,999",5+ Member HH,1736,Middle
420,10780,"Alexandria, LA Metro","Income <$15,000",5+ Member HH,451,Lower
421,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $100,000 - $124,999",1 Member HH,5529,Upper
422,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $125,000 - $149,999",1 Member HH,3548,Upper
423,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $15,000 - $24,999",1 Member HH,10099,Lower
424,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $150,000 - $174,999",1 Member HH,3192,Upper
425,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $175,000 - $199,999",1 Member HH,807,Upper
426,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $200,000 - $249,999",1 Member HH,1434,Upper
427,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $25,000 - $34,999",1 Member HH,10210,Middle
428,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $250,000+",1 Member HH,2039,Upper
429,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $35,000 - $49,999",1 Member HH,13624,Middle
430,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $50,000 - $74,999",1 Member HH,14534,Middle
431,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $75,000 - $99,999",1 Member HH,6567,Upper
432,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income <$15,000",1 Member HH,11195,Lower
433,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $100,000 - $124,999",2 Member HH,10426,Upper
434,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $125,000 - $149,999",2 Member HH,5774,Upper
435,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $15,000 - $24,999",2 Member HH,10334,Lower
436,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $150,000 - $174,999",2 Member HH,4334,Upper
437,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $175,000 - $199,999",2 Member HH,1659,Upper
438,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $200,000 - $249,999",2 Member HH,2176,Upper
439,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $25,000 - $34,999",2 Member HH,10058,Lower
440,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $250,000+",2 Member HH,3002,Upper
441,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $35,000 - $49,999",2 Member HH,17104,Middle
442,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $50,000 - $74,999",2 Member HH,21829,Middle
443,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $75,000 - $99,999",2 Member HH,14765,Middle
444,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income <$15,000",2 Member HH,10867,Lower
445,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $100,000 - $124,999",3 Member HH,5251,Middle
446,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $125,000 - $149,999",3 Member HH,2733,Upper
447,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $15,000 - $24,999",3 Member HH,3258,Lower
448,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $150,000 - $174,999",3 Member HH,1806,Upper
449,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $175,000 - $199,999",3 Member HH,883,Upper
450,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $200,000 - $249,999",3 Member HH,885,Upper
451,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $25,000 - $34,999",3 Member HH,3172,Lower
452,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $250,000+",3 Member HH,1166,Upper
453,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $35,000 - $49,999",3 Member HH,4902,Lower
454,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $50,000 - $74,999",3 Member HH,10519,Middle
455,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $75,000 - $99,999",3 Member HH,8732,Middle
456,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income <$15,000",3 Member HH,2476,Lower
457,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $100,000 - $124,999",4 Member HH,3844,Middle
458,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $125,000 - $149,999",4 Member HH,2478,Middle
459,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $15,000 - $24,999",4 Member HH,1597,Lower
460,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $150,000 - $174,999",4 Member HH,1466,Upper
461,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $175,000 - $199,999",4 Member HH,646,Upper
462,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $200,000 - $249,999",4 Member HH,709,Upper
463,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $25,000 - $34,999",4 Member HH,1724,Lower
464,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $250,000+",4 Member HH,878,Upper
465,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $35,000 - $49,999",4 Member HH,2259,Lower
466,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $50,000 - $74,999",4 Member HH,6606,Middle
467,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $75,000 - $99,999",4 Member HH,6742,Middle
468,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income <$15,000",4 Member HH,1234,Lower
469,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $100,000 - $124,999",5+ Member HH,5894,Middle
470,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $125,000 - $149,999",5+ Member HH,4284,Middle
471,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $15,000 - $24,999",5+ Member HH,2010,Lower
472,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $150,000 - $174,999",5+ Member HH,2041,Middle
473,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $175,000 - $199,999",5+ Member HH,1066,Upper
474,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $200,000 - $249,999",5+ Member HH,1036,Upper
475,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $25,000 - $34,999",5+ Member HH,2046,Lower
476,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $250,000+",5+ Member HH,1185,Upper
477,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $35,000 - $49,999",5+ Member HH,2256,Lower
478,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $50,000 - $74,999",5+ Member HH,8874,Middle
479,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $75,000 - $99,999",5+ Member HH,10666,Middle
480,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income <$15,000",5+ Member HH,1311,Lower
481,11020,"Altoona, PA Metro","Income $100,000 - $124,999",1 Member HH,741,Upper
482,11020,"Altoona, PA Metro","Income $125,000 - $149,999",1 Member HH,339,Upper
483,11020,"Altoona, PA Metro","Income $15,000 - $24,999",1 Member HH,2455,Lower
484,11020,"Altoona, PA Metro","Income $150,000 - $174,999",1 Member HH,329,Upper
485,11020,"Altoona, PA Metro","Income $175,000 - $199,999",1 Member HH,30,Upper
486,11020,"Altoona, PA Metro","Income $200,000 - $249,999",1 Member HH,125,Upper
487,11020,"Altoona, PA Metro","Income $25,000 - $34,999",1 Member HH,2086,Middle
488,11020,"Altoona, PA Metro","Income $250,000+",1 Member HH,154,Upper
489,11020,"Altoona, PA Metro","Income $35,000 - $49,999",1 Member HH,2434,Middle
490,11020,"Altoona, PA Metro","Income $50,000 - $74,999",1 Member HH,2125,Middle
491,11020,"Altoona, PA Metro","Income $75,000 - $99,999",1 Member HH,931,Upper
492,11020,"Altoona, PA Metro","Income <$15,000",1 Member HH,3294,Lower
493,11020,"Altoona, PA Metro","Income $100,000 - $124,999",2 Member HH,1008,Upper
494,11020,"Altoona, PA Metro","Income $125,000 - $149,999",2 Member HH,423,Upper
495,11020,"Altoona, PA Metro","Income $15,000 - $24,999",2 Member HH,2063,Lower
496,11020,"Altoona, PA Metro","Income $150,000 - $174,999",2 Member HH,324,Upper
497,11020,"Altoona, PA Metro","Income $175,000 - $199,999",2 Member HH,51,Upper
498,11020,"Altoona, PA Metro","Income $200,000 - $249,999",2 Member HH,151,Upper
499,11020,"Altoona, PA Metro","Income $25,000 - $34,999",2 Member HH,1942,Lower
500,11020,"Altoona, PA Metro","Income $250,000+",2 Member HH,188,Upper
501,11020,"Altoona, PA Metro","Income $35,000 - $49,999",2 Member HH,2959,Middle
502,11020,"Altoona, PA Metro","Income $50,000 - $74,999",2 Member HH,3203,Middle
503,11020,"Altoona, PA Metro","Income $75,000 - $99,999",2 Member HH,1706,Middle
504,11020,"Altoona, PA Metro","Income <$15,000",2 Member HH,2571,Lower
505,11020,"Altoona, PA Metro","Income $100,000 - $124,999",3 Member HH,489,Middle
506,11020,"Altoona, PA Metro","Income $125,000 - $149,999",3 Member HH,204,Upper
507,11020,"Altoona, PA Metro","Income $15,000 - $24,999",3 Member HH,695,Lower
508,11020,"Altoona, PA Metro","Income $150,000 - $174,999",3 Member HH,149,Upper
509,11020,"Altoona, PA Metro","Income $175,000 - $199,999",3 Member HH,38,Upper
510,11020,"Altoona, PA Metro","Income $200,000 - $249,999",3 Member HH,68,Upper
511,11020,"Altoona, PA Metro","Income $25,000 - $34,999",3 Member HH,743,Lower
512,11020,"Altoona, PA Metro","Income $250,000+",3 Member HH,90,Upper
513,11020,"Altoona, PA Metro","Income $35,000 - $49,999",3 Member HH,982,Middle
514,11020,"Altoona, PA Metro","Income $50,000 - $74,999",3 Member HH,1989,Middle
515,11020,"Altoona, PA Metro","Income $75,000 - $99,999",3 Member HH,1109,Middle
516,11020,"Altoona, PA Metro","Income <$15,000",3 Member HH,557,Lower
517,11020,"Altoona, PA Metro","Income $100,000 - $124,999",4 Member HH,405,Middle
518,11020,"Altoona, PA Metro","Income $125,000 - $149,999",4 Member HH,159,Middle
519,11020,"Altoona, PA Metro","Income $15,000 - $24,999",4 Member HH,342,Lower
520,11020,"Altoona, PA Metro","Income $150,000 - $174,999",4 Member HH,85,Upper
521,11020,"Altoona, PA Metro","Income $175,000 - $199,999",4 Member HH,21,Upper
522,11020,"Altoona, PA Metro","Income $200,000 - $249,999",4 Member HH,49,Upper
523,11020,"Altoona, PA Metro","Income $25,000 - $34,999",4 Member HH,409,Lower
524,11020,"Altoona, PA Metro","Income $250,000+",4 Member HH,77,Upper
525,11020,"Altoona, PA Metro","Income $35,000 - $49,999",4 Member HH,490,Lower
526,11020,"Altoona, PA Metro","Income $50,000 - $74,999",4 Member HH,1302,Middle
527,11020,"Altoona, PA Metro","Income $75,000 - $99,999",4 Member HH,896,Middle
528,11020,"Altoona, PA Metro","Income <$15,000",4 Member HH,318,Lower
529,11020,"Altoona, PA Metro","Income $100,000 - $124,999",5+ Member HH,600,Middle
530,11020,"Altoona, PA Metro","Income $125,000 - $149,999",5+ Member HH,303,Middle
531,11020,"Altoona, PA Metro","Income $15,000 - $24,999",5+ Member HH,485,Lower
532,11020,"Altoona, PA Metro","Income $150,000 - $174,999",5+ Member HH,116,Upper
533,11020,"Altoona, PA Metro","Income $175,000 - $199,999",5+ Member HH,48,Upper
534,11020,"Altoona, PA Metro","Income $200,000 - $249,999",5+ Member HH,65,Upper
535,11020,"Altoona, PA Metro","Income $25,000 - $34,999",5+ Member HH,639,Lower
536,11020,"Altoona, PA Metro","Income $250,000+",5+ Member HH,85,Upper
