CBSAMET_KEY,CBSAMET_NAME,INCOME,SIZE1,Count
10780,"Alexandria, LA Metro","Income $100,000 - $124,999",1 Member HH,818
10780,"Alexandria, LA Metro","Income $100,000 - $124,999",2 Member HH,1500
10780,"Alexandria, LA Metro","Income $100,000 - $124,999",3 Member HH,650
10780,"Alexandria, LA Metro","Income $100,000 - $124,999",4 Member HH,461
10780,"Alexandria, LA Metro","Income $100,000 - $124,999",5+ Member HH,733
10780,"Alexandria, LA Metro","Income $125,000 - $149,999",1 Member HH,583
10780,"Alexandria, LA Metro","Income $125,000 - $149,999",2 Member HH,898
10780,"Alexandria, LA Metro","Income $125,000 - $149,999",3 Member HH,319
10780,"Alexandria, LA Metro","Income $125,000 - $149,999",4 Member HH,238
10780,"Alexandria, LA Metro","Income $125,000 - $149,999",5+ Member HH,393
10780,"Alexandria, LA Metro","Income $15,000 - $24,999",1 Member HH,3171
10780,"Alexandria, LA Metro","Income $15,000 - $24,999",2 Member HH,3375
10780,"Alexandria, LA Metro","Income $15,000 - $24,999",3 Member HH,997
10780,"Alexandria, LA Metro","Income $15,000 - $24,999",4 Member HH,470
10780,"Alexandria, LA Metro","Income $15,000 - $24,999",5+ Member HH,681
10780,"Alexandria, LA Metro","Income $150,000 - $174,999",1 Member HH,394
10780,"Alexandria, LA Metro","Income $150,000 - $174,999",2 Member HH,587
10780,"Alexandria, LA Metro","Income $150,000 - $174,999",3 Member HH,145
10780,"Alexandria, LA Metro","Income $150,000 - $174,999",4 Member HH,101
10780,"Alexandria, LA Metro","Income $150,000 - $174,999",5+ Member HH,137
10780,"Alexandria, LA Metro","Income $175,000 - $199,999",1 Member HH,46
10780,"Alexandria, LA Metro","Income $175,000 - $199,999",2 Member HH,146
10780,"Alexandria, LA Metro","Income $175,000 - $199,999",3 Member HH,49
10780,"Alexandria, LA Metro","Income $175,000 - $199,999",4 Member HH,44
10780,"Alexandria, LA Metro","Income $175,000 - $199,999",5+ Member HH,65
10780,"Alexandria, LA Metro","Income $200,000 - $249,999",1 Member HH,188
10780,"Alexandria, LA Metro","Income $200,000 - $249,999",2 Member HH,255
10780,"Alexandria, LA Metro","Income $200,000 - $249,999",3 Member HH,89
10780,"Alexandria, LA Metro","Income $200,000 - $249,999",4 Member HH,53
10780,"Alexandria, LA Metro","Income $200,000 - $249,999",5+ Member HH,87
10780,"Alexandria, LA Metro","Income $25,000 - $34,999",1 Member HH,2530
10780,"Alexandria, LA Metro","Income $25,000 - $34,999",2 Member HH,2770
10780,"Alexandria, LA Metro","Income $25,000 - $34,999",3 Member HH,867
10780,"Alexandria, LA Metro","Income $25,000 - $34,999",4 Member HH,467
10780,"Alexandria, LA Metro","Income $25,000 - $34,999",5+ Member HH,597
10780,"Alexandria, LA Metro","Income $250,000+",1 Member HH,373
10780,"Alexandria, LA Metro","Income $250,000+",2 Member HH,428
10780,"Alexandria, LA Metro","Income $250,000+",3 Member HH,142
10780,"Alexandria, LA Metro","Income $250,000+",4 Member HH,91
10780,"Alexandria, LA Metro","Income $250,000+",5+ Member HH,95
10780,"Alexandria, LA Metro","Income $35,000 - $49,999",1 Member HH,2722
10780,"Alexandria, LA Metro","Income $35,000 - $49,999",2 Member HH,3724
10780,"Alexandria, LA Metro","Income $35,000 - $49,999",3 Member HH,1050
10780,"Alexandria, LA Metro","Income $35,000 - $49,999",4 Member HH,496
10780,"Alexandria, LA Metro","Income $35,000 - $49,999",5+ Member HH,607
10780,"Alexandria, LA Metro","Income $50,000 - $74,999",1 Member HH,2213
10780,"Alexandria, LA Metro","Income $50,000 - $74,999",2 Member HH,3644
10780,"Alexandria, LA Metro","Income $50,000 - $74,999",3 Member HH,1914
10780,"Alexandria, LA Metro","Income $50,000 - $74,999",4 Member HH,1330
10780,"Alexandria, LA Metro","Income $50,000 - $74,999",5+ Member HH,2017
10780,"Alexandria, LA Metro","Income $75,000 - $99,999",1 Member HH,863
10780,"Alexandria, LA Metro","Income $75,000 - $99,999",2 Member HH,1818
10780,"Alexandria, LA Metro","Income $75,000 - $99,999",3 Member HH,1250
10780,"Alexandria, LA Metro","Income $75,000 - $99,999",4 Member HH,956
10780,"Alexandria, LA Metro","Income $75,000 - $99,999",5+ Member HH,1736
10780,"Alexandria, LA Metro","Income <$15,000",1 Member HH,4094
10780,"Alexandria, LA Metro","Income <$15,000",2 Member HH,4864
10780,"Alexandria, LA Metro","Income <$15,000",3 Member HH,721
10780,"Alexandria, LA Metro","Income <$15,000",4 Member HH,339
10780,"Alexandria, LA Metro","Income <$15,000",5+ Member HH,451
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $100,000 - $124,999",1 Member HH,5529
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $100,000 - $124,999",2 Member HH,10426
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $100,000 - $124,999",3 Member HH,5251
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $100,000 - $124,999",4 Member HH,3844
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $100,000 - $124,999",5+ Member HH,5894
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $125,000 - $149,999",1 Member HH,3548
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $125,000 - $149,999",2 Member HH,5774
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $125,000 - $149,999",3 Member HH,2733
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $125,000 - $149,999",4 Member HH,2478
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $125,000 - $149,999",5+ Member HH,4284
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $15,000 - $24,999",1 Member HH,10099
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $15,000 - $24,999",2 Member HH,10334
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $15,000 - $24,999",3 Member HH,3258
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $15,000 - $24,999",4 Member HH,1597
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $15,000 - $24,999",5+ Member HH,2010
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $150,000 - $174,999",1 Member HH,3192
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $150,000 - $174,999",2 Member HH,4334
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $150,000 - $174,999",3 Member HH,1806
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $150,000 - $174,999",4 Member HH,1466
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $150,000 - $174,999",5+ Member HH,2041
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $175,000 - $199,999",1 Member HH,807
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $175,000 - $199,999",2 Member HH,1659
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $175,000 - $199,999",3 Member HH,883
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $175,000 - $199,999",4 Member HH,646
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $175,000 - $199,999",5+ Member HH,1066
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $200,000 - $249,999",1 Member HH,1434
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $200,000 - $249,999",2 Member HH,2176
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $200,000 - $249,999",3 Member HH,885
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $200,000 - $249,999",4 Member HH,709
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $200,000 - $249,999",5+ Member HH,1036
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $25,000 - $34,999",1 Member HH,10210
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $25,000 - $34,999",2 Member HH,10058
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $25,000 - $34,999",3 Member HH,3172
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $25,000 - $34,999",4 Member HH,1724
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $25,000 - $34,999",5+ Member HH,2046
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $250,000+",1 Member HH,2039
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $250,000+",2 Member HH,3002
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $250,000+",3 Member HH,1166
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $250,000+",4 Member HH,878
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $250,000+",5+ Member HH,1185
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $35,000 - $49,999",1 Member HH,13624
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $35,000 - $49,999",2 Member HH,17104
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $35,000 - $49,999",3 Member HH,4902
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $35,000 - $49,999",4 Member HH,2259
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $35,000 - $49,999",5+ Member HH,2256
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $50,000 - $74,999",1 Member HH,14534
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $50,000 - $74,999",2 Member HH,21829
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $50,000 - $74,999",3 Member HH,10519
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $50,000 - $74,999",4 Member HH,6606
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $50,000 - $74,999",5+ Member HH,8874
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $75,000 - $99,999",1 Member HH,6567
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $75,000 - $99,999",2 Member HH,14765
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $75,000 - $99,999",3 Member HH,8732
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $75,000 - $99,999",4 Member HH,6742
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income $75,000 - $99,999",5+ Member HH,10666
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income <$15,000",1 Member HH,11195
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income <$15,000",2 Member HH,10867
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income <$15,000",3 Member HH,2476
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income <$15,000",4 Member HH,1234
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro","Income <$15,000",5+ Member HH,1311
11020,"Altoona, PA Metro","Income $100,000 - $124,999",1 Member HH,741
11020,"Altoona, PA Metro","Income $100,000 - $124,999",2 Member HH,1008
11020,"Altoona, PA Metro","Income $100,000 - $124,999",3 Member HH,489
11020,"Altoona, PA Metro","Income $100,000 - $124,999",4 Member HH,405
11020,"Altoona, PA Metro","Income $100,000 - $124,999",5+ Member HH,600
11020,"Altoona, PA Metro","Income $125,000 - $149,999",1 Member HH,339
11020,"Altoona, PA Metro","Income $125,000 - $149,999",2 Member HH,423
11020,"Altoona, PA Metro","Income $125,000 - $149,999",3 Member HH,204
11020,"Altoona, PA Metro","Income $125,000 - $149,999",4 Member HH,159
11020,"Altoona, PA Metro","Income $125,000 - $149,999",5+ Member HH,303
11020,"Altoona, PA Metro","Income $15,000 - $24,999",1 Member HH,2455
11020,"Altoona, PA Metro","Income $15,000 - $24,999",2 Member HH,2063
11020,"Altoona, PA Metro","Income $15,000 - $24,999",3 Member HH,695
11020,"Altoona, PA Metro","Income $15,000 - $24,999",4 Member HH,342
11020,"Altoona, PA Metro","Income $15,000 - $24,999",5+ Member HH,485
11020,"Altoona, PA Metro","Income $150,000 - $174,999",1 Member HH,329
11020,"Altoona, PA Metro","Income $150,000 - $174,999",2 Member HH,324
11020,"Altoona, PA Metro","Income $150,000 - $174,999",3 Member HH,149
11020,"Altoona, PA Metro","Income $150,000 - $174,999",4 Member HH,85
11020,"Altoona, PA Metro","Income $150,000 - $174,999",5+ Member HH,116
11020,"Altoona, PA Metro","Income $175,000 - $199,999",1 Member HH,30
11020,"Altoona, PA Metro","Income $175,000 - $199,999",2 Member HH,51
11020,"Altoona, PA Metro","Income $175,000 - $199,999",3 Member HH,38
11020,"Altoona, PA Metro","Income $175,000 - $199,999",4 Member HH,21
11020,"Altoona, PA Metro","Income $175,000 - $199,999",5+ Member HH,48
11020,"Altoona, PA Metro","Income $200,000 - $249,999",1 Member HH,125
11020,"Altoona, PA Metro","Income $200,000 - $249,999",2 Member HH,151
11020,"Altoona, PA Metro","Income $200,000 - $249,999",3 Member HH,68
11020,"Altoona, PA Metro","Income $200,000 - $249,999",4 Member HH,49
11020,"Altoona, PA Metro","Income $200,000 - $249,999",5+ Member HH,65
11020,"Altoona, PA Metro","Income $25,000 - $34,999",1 Member HH,2086
11020,"Altoona, PA Metro","Income $25,000 - $34,999",2 Member HH,1942
11020,"Altoona, PA Metro","Income $25,000 - $34,999",3 Member HH,743
11020,"Altoona, PA Metro","Income $25,000 - $34,999",4 Member HH,409
11020,"Altoona, PA Metro","Income $25,000 - $34,999",5+ Member HH,639
11020,"Altoona, PA Metro","Income $250,000+",1 Member HH,154
11020,"Altoona, PA Metro","Income $250,000+",2 Member HH,188
11020,"Altoona, PA Metro","Income $250,000+",3 Member HH,90
11020,"Altoona, PA Metro","Income $250,000+",4 Member HH,77
11020,"Altoona, PA Metro","Income $250,000+",5+ Member HH,85
11020,"Altoona, PA Metro","Income $35,000 - $49,999",1 Member HH,2434
11020,"Altoona, PA Metro","Income $35,000 - $49,999",2 Member HH,2959
11020,"Altoona, PA Metro","Income $35,000 - $49,999",3 Member HH,982
11020,"Altoona, PA Metro","Income $35,000 - $49,999",4 Member HH,490
11020,"Altoona, PA Metro","Income $35,000 - $49,999",5+ Member HH,563
11020,"Altoona, PA Metro","Income $50,000 - $74,999",1 Member HH,2125
11020,"Altoona, PA Metro","Income $50,000 - $74,999",2 Member HH,3203
11020,"Altoona, PA Metro","Income $50,000 - $74,999",3 Member HH,1989
11020,"Altoona, PA Metro","Income $50,000 - $74,999",4 Member HH,1302
11020,"Altoona, PA Metro","Income $50,000 - $74,999",5+ Member HH,2087
11020,"Altoona, PA Metro","Income $75,000 - $99,999",1 Member HH,931
11020,"Altoona, PA Metro","Income $75,000 - $99,999",2 Member HH,1706
11020,"Altoona, PA Metro","Income $75,000 - $99,999",3 Member HH,1109
11020,"Altoona, PA Metro","Income $75,000 - $99,999",4 Member HH,896
11020,"Altoona, PA Metro","Income $75,000 - $99,999",5+ Member HH,1670
11020,"Altoona, PA Metro","Income <$15,000",1 Member HH,3294
11020,"Altoona, PA Metro","Income <$15,000",2 Member HH,2571
11020,"Altoona, PA Metro","Income <$15,000",3 Member HH,557
11020,"Altoona, PA Metro","Income <$15,000",4 Member HH,318
11020,"Altoona, PA Metro","Income <$15,000",5+ Member HH,319
11100,"Amarillo, TX Metro","Income $100,000 - $124,999",1 Member HH,1576
11100,"Amarillo, TX Metro","Income $100,000 - $124,999",2 Member HH,3236
11100,"Amarillo, TX Metro","Income $100,000 - $124,999",3 Member HH,1269
11100,"Amarillo, TX Metro","Income $100,000 - $124,999",4 Member HH,870
11100,"Amarillo, TX Metro","Income $100,000 - $124,999",5+ Member HH,1333
11100,"Amarillo, TX Metro","Income $125,000 - $149,999",1 Member HH,887
11100,"Amarillo, TX Metro","Income $125,000 - $149,999",2 Member HH,1712
11100,"Amarillo, TX Metro","Income $125,000 - $149,999",3 Member HH,671
11100,"Amarillo, TX Metro","Income $125,000 - $149,999",4 Member HH,558
11100,"Amarillo, TX Metro","Income $125,000 - $149,999",5+ Member HH,827
11100,"Amarillo, TX Metro","Income $15,000 - $24,999",1 Member HH,3281
11100,"Amarillo, TX Metro","Income $15,000 - $24,999",2 Member HH,4362
11100,"Amarillo, TX Metro","Income $15,000 - $24,999",3 Member HH,1255
11100,"Amarillo, TX Metro","Income $15,000 - $24,999",4 Member HH,632
11100,"Amarillo, TX Metro","Income $15,000 - $24,999",5+ Member HH,759
11100,"Amarillo, TX Metro","Income $150,000 - $174,999",1 Member HH,658
11100,"Amarillo, TX Metro","Income $150,000 - $174,999",2 Member HH,1338
11100,"Amarillo, TX Metro","Income $150,000 - $174,999",3 Member HH,390
11100,"Amarillo, TX Metro","Income $150,000 - $174,999",4 Member HH,265
11100,"Amarillo, TX Metro","Income $150,000 - $174,999",5+ Member HH,330
11100,"Amarillo, TX Metro","Income $175,000 - $199,999",1 Member HH,187
11100,"Amarillo, TX Metro","Income $175,000 - $199,999",2 Member HH,428
11100,"Amarillo, TX Metro","Income $175,000 - $199,999",3 Member HH,216
11100,"Amarillo, TX Metro","Income $175,000 - $199,999",4 Member HH,155
11100,"Amarillo, TX Metro","Income $175,000 - $199,999",5+ Member HH,233
11100,"Amarillo, TX Metro","Income $200,000 - $249,999",1 Member HH,268
11100,"Amarillo, TX Metro","Income $200,000 - $249,999",2 Member HH,492
11100,"Amarillo, TX Metro","Income $200,000 - $249,999",3 Member HH,188
11100,"Amarillo, TX Metro","Income $200,000 - $249,999",4 Member HH,129
11100,"Amarillo, TX Metro","Income $200,000 - $249,999",5+ Member HH,204
11100,"Amarillo, TX Metro","Income $25,000 - $34,999",1 Member HH,3246
11100,"Amarillo, TX Metro","Income $25,000 - $34,999",2 Member HH,4020
11100,"Amarillo, TX Metro","Income $25,000 - $34,999",3 Member HH,1241
11100,"Amarillo, TX Metro","Income $25,000 - $34,999",4 Member HH,631
11100,"Amarillo, TX Metro","Income $25,000 - $34,999",5+ Member HH,759
11100,"Amarillo, TX Metro","Income $250,000+",1 Member HH,423
11100,"Amarillo, TX Metro","Income $250,000+",2 Member HH,873
11100,"Amarillo, TX Metro","Income $250,000+",3 Member HH,324
11100,"Amarillo, TX Metro","Income $250,000+",4 Member HH,207
11100,"Amarillo, TX Metro","Income $250,000+",5+ Member HH,381
11100,"Amarillo, TX Metro","Income $35,000 - $49,999",1 Member HH,3726
11100,"Amarillo, TX Metro","Income $35,000 - $49,999",2 Member HH,6429
11100,"Amarillo, TX Metro","Income $35,000 - $49,999",3 Member HH,1753
11100,"Amarillo, TX Metro","Income $35,000 - $49,999",4 Member HH,749
11100,"Amarillo, TX Metro","Income $35,000 - $49,999",5+ Member HH,821
11100,"Amarillo, TX Metro","Income $50,000 - $74,999",1 Member HH,3561
11100,"Amarillo, TX Metro","Income $50,000 - $74,999",2 Member HH,6544
11100,"Amarillo, TX Metro","Income $50,000 - $74,999",3 Member HH,3202
11100,"Amarillo, TX Metro","Income $50,000 - $74,999",4 Member HH,1974
11100,"Amarillo, TX Metro","Income $50,000 - $74,999",5+ Member HH,3080
11100,"Amarillo, TX Metro","Income $75,000 - $99,999",1 Member HH,1510
11100,"Amarillo, TX Metro","Income $75,000 - $99,999",2 Member HH,4436
11100,"Amarillo, TX Metro","Income $75,000 - $99,999",3 Member HH,2379
11100,"Amarillo, TX Metro","Income $75,000 - $99,999",4 Member HH,1801
11100,"Amarillo, TX Metro","Income $75,000 - $99,999",5+ Member HH,2853
11100,"Amarillo, TX Metro","Income <$15,000",1 Member HH,3773
11100,"Amarillo, TX Metro","Income <$15,000",2 Member HH,5254
11100,"Amarillo, TX Metro","Income <$15,000",3 Member HH,1030
11100,"Amarillo, TX Metro","Income <$15,000",4 Member HH,435
11100,"Amarillo, TX Metro","Income <$15,000",5+ Member HH,414
11180,"Ames, IA Metro","Income $100,000 - $124,999",1 Member HH,552
11180,"Ames, IA Metro","Income $100,000 - $124,999",2 Member HH,883
11180,"Ames, IA Metro","Income $100,000 - $124,999",3 Member HH,424
11180,"Ames, IA Metro","Income $100,000 - $124,999",4 Member HH,302
11180,"Ames, IA Metro","Income $100,000 - $124,999",5+ Member HH,518
11180,"Ames, IA Metro","Income $125,000 - $149,999",1 Member HH,353
11180,"Ames, IA Metro","Income $125,000 - $149,999",2 Member HH,523
11180,"Ames, IA Metro","Income $125,000 - $149,999",3 Member HH,223
11180,"Ames, IA Metro","Income $125,000 - $149,999",4 Member HH,201
11180,"Ames, IA Metro","Income $125,000 - $149,999",5+ Member HH,345
11180,"Ames, IA Metro","Income $15,000 - $24,999",1 Member HH,1881
11180,"Ames, IA Metro","Income $15,000 - $24,999",2 Member HH,972
11180,"Ames, IA Metro","Income $15,000 - $24,999",3 Member HH,197
11180,"Ames, IA Metro","Income $15,000 - $24,999",4 Member HH,96
